,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
40322,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40323,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40324,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40325,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40326,2017.0,Hotline,Female,21--23,US,0.0,Threats,,Sexual,
40327,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40328,2017.0,Hotline,Female,21--23,US,0.0,Threats,,Sexual,
40329,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40330,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40331,2017.0,Hotline,Female,21--23,US,0.0,Threats,,Sexual,
40332,2017.0,Hotline,Female,21--23,US,0.0,Financial,Friend/Acquaintance,Sexual,
40333,2017.0,Hotline,Female,21--23,US,0.0,Physical,,Sexual,
40334,2017.0,Hotline,Female,21--23,US,0.0,Financial,,Sexual,
40335,2017.0,Hotline,Female,21--23,US,0.0,Threats,,Sexual,
40336,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40337,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40338,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40339,2017.0,Hotline,Female,21--23,US,0.0,Financial,,Sexual,
40340,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40341,2017.0,Hotline,Female,21--23,US,0.0,Financial,,Sexual,
40342,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40343,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40344,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40345,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40346,2017.0,Hotline,Female,21--23,US,0.0,Physical,,Sexual,
40347,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40348,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40349,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40350,2017.0,Hotline,Female,21--23,US,0.0,Other,,Sexual,
40351,2017.0,Hotline,Female,21--23,US,0.0,Financial,,Sexual,
40352,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40353,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40354,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40355,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40356,2017.0,Hotline,Female,24--26,,0.0,Other,Intimate Partner,Sexual,
40357,2017.0,Hotline,Female,24--26,,0.0,Threats,Other,Sexual,
40358,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40359,2017.0,Hotline,Female,24--26,,0.0,Threats,Family/Relative,Sexual,
40360,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40361,2017.0,Hotline,Female,24--26,,0.0,Threats,Family/Relative,Sexual,
40362,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40363,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40364,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40365,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40366,2017.0,Hotline,Female,24--26,,0.0,Other,Intimate Partner,Sexual,
40367,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40368,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40369,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40370,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40371,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40372,2017.0,Hotline,Female,24--26,,0.0,Financial,Friend/Acquaintance,Sexual,
40373,2017.0,Hotline,Female,24--26,,0.0,Financial,Other,Sexual,
40374,2017.0,Hotline,Female,24--26,,0.0,Physical,Friend/Acquaintance,Sexual,
40375,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40376,2017.0,Hotline,Female,24--26,,0.0,Financial,Family/Relative,Sexual,
40377,2017.0,Hotline,Female,24--26,,0.0,Other,Family/Relative,Sexual,
40378,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40379,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40380,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40381,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40382,2017.0,Hotline,Female,24--26,,0.0,Threats,Friend/Acquaintance,Sexual,
40383,2017.0,Hotline,Female,24--26,,0.0,Threats,Other,Sexual,
40384,2017.0,Hotline,Female,24--26,,0.0,Financial,Other,Sexual,
40385,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40386,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40387,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40388,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40389,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40390,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40391,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40392,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40393,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40394,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40395,2017.0,Hotline,Female,24--26,,0.0,Financial,Friend/Acquaintance,Sexual,
40396,2017.0,Hotline,Female,24--26,,0.0,Financial,Friend/Acquaintance,Sexual,
40397,2017.0,Hotline,Female,24--26,,0.0,Financial,Friend/Acquaintance,Sexual,
40398,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40399,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40400,2017.0,Hotline,Female,24--26,,0.0,Physical,Other,Sexual,
40401,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40402,2017.0,Hotline,Female,24--26,,0.0,Financial,Friend/Acquaintance,Sexual,
40403,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40404,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40405,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40406,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40407,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40408,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40409,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40410,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40411,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40412,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40413,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40414,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40415,2017.0,Hotline,Female,24--26,,0.0,Threats,Other,Sexual,
40416,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40417,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40418,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40419,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40420,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40421,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40422,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40423,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40424,2017.0,Hotline,Female,24--26,,0.0,Threats,Other,Sexual,
40425,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40426,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40427,2017.0,Hotline,Female,24--26,,0.0,Survival,,Sexual,
40428,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40429,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40430,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40431,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40432,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40433,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40434,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40435,2017.0,Hotline,Female,24--26,,0.0,Threats,Family/Relative,Sexual,
40436,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40437,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40438,2017.0,Hotline,Female,24--26,,0.0,Physical,Intimate Partner,Sexual,
40439,2017.0,Hotline,Female,24--26,,0.0,Threats,Family/Relative,Sexual,
40440,2017.0,Hotline,Female,24--26,,0.0,Physical,Friend/Acquaintance,Sexual,
40441,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40442,2017.0,Hotline,Female,24--26,,0.0,Other,Friend/Acquaintance,Sexual,
40443,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40444,2017.0,Hotline,Female,24--26,,0.0,Threats,Other,Sexual,
40445,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40446,2017.0,Hotline,Female,24--26,,0.0,Other,Other,Sexual,
40447,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40448,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40449,2017.0,Hotline,Female,24--26,,0.0,Financial,Other,Sexual,
40450,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40451,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40452,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40453,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40454,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40455,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40456,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40457,2017.0,Hotline,Female,24--26,,0.0,Physical,Friend/Acquaintance,Sexual,
40458,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40459,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40460,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40461,2017.0,Hotline,Female,24--26,,0.0,Threats,Intimate Partner,Sexual,
40462,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40463,2017.0,Hotline,Female,24--26,,0.0,Financial,Intimate Partner,Sexual,
40464,2017.0,Hotline,Female,24--26,,0.0,Threats,Family/Relative,Sexual,
40465,2017.0,Hotline,Female,24--26,,0.0,Other,Other,Sexual,
40466,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40467,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40468,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40469,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40470,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40471,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40472,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40473,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40474,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40475,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40476,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40477,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40478,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40479,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40480,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40481,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40482,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40483,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40484,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40485,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40486,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40487,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40488,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40489,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40490,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40491,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40492,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40493,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40494,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40495,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40496,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40497,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40498,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40499,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40500,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40501,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40502,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40503,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40504,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40505,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40506,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40507,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40508,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40509,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40510,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40511,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40512,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40513,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40514,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40515,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40516,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40517,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40518,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40519,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40520,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40521,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40522,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40523,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40524,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40525,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40526,2017.0,Hotline,Female,24--26,,0.0,Threats,,Sexual,
40527,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40528,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40529,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40530,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40531,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40532,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40533,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40534,2017.0,Hotline,Female,24--26,,0.0,Financial,,Sexual,
40535,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40536,2017.0,Hotline,Female,24--26,,0.0,Other,,Sexual,
40537,2017.0,Hotline,Female,24--26,,0.0,Physical,,Sexual,
40538,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40539,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40540,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40541,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40542,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40543,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40544,2017.0,Hotline,Female,24--26,US,0.0,Threats,Family/Relative,Sexual,
40545,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40546,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40547,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40548,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40549,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40550,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40551,2017.0,Hotline,Female,24--26,US,0.0,Threats,Friend/Acquaintance,Sexual,
40552,2017.0,Hotline,Female,24--26,US,0.0,Financial,Family/Relative,Sexual,
40553,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40554,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40555,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40556,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40557,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40558,2017.0,Hotline,Female,24--26,US,0.0,Financial,Family/Relative,Sexual,
40559,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40560,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40561,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40562,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40563,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40564,2017.0,Hotline,Female,24--26,US,0.0,Financial,Friend/Acquaintance,Sexual,
40565,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40566,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40567,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40568,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40569,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40570,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40571,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40572,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40573,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40574,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40575,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40576,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40577,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40578,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40579,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40580,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40581,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40582,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40583,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40584,2017.0,Hotline,Female,24--26,US,0.0,Financial,Other,Sexual,
40585,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40586,2017.0,Hotline,Female,24--26,US,0.0,Physical,Intimate Partner,Sexual,
40587,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40588,2017.0,Hotline,Female,24--26,US,0.0,Threats,Other,Sexual,
40589,2017.0,Hotline,Female,24--26,US,0.0,Threats,Family/Relative,Sexual,
40590,2017.0,Hotline,Female,24--26,US,0.0,Threats,Other,Sexual,
40591,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40592,2017.0,Hotline,Female,24--26,US,0.0,Survival,Friend/Acquaintance,Sexual,
40593,2017.0,Hotline,Female,24--26,US,0.0,Threats,Family/Relative,Sexual,
40594,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40595,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40596,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40597,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40598,2017.0,Hotline,Female,24--26,US,0.0,Physical,Friend/Acquaintance,Sexual,
40599,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40600,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40601,2017.0,Hotline,Female,24--26,US,0.0,Financial,Family/Relative,Sexual,
40602,2017.0,Hotline,Female,24--26,US,0.0,Financial,Family/Relative,Sexual,
40603,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40604,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40605,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40606,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40607,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40608,2017.0,Hotline,Female,24--26,US,0.0,Financial,Intimate Partner,Sexual,
40609,2017.0,Hotline,Female,24--26,US,0.0,Other,Friend/Acquaintance,Sexual,
40610,2017.0,Hotline,Female,24--26,US,0.0,Threats,Other,Sexual,
40611,2017.0,Hotline,Female,24--26,US,0.0,Threats,Family/Relative,Sexual,
40612,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40613,2017.0,Hotline,Female,24--26,US,0.0,Threats,Other,Sexual,
40614,2017.0,Hotline,Female,24--26,US,0.0,Threats,Intimate Partner,Sexual,
40615,2017.0,Hotline,Female,24--26,US,0.0,Survival,,Sexual,
40616,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40617,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40618,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40619,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40620,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40621,2017.0,Hotline,Female,24--26,US,0.0,Survival,,Sexual,
40622,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40623,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40624,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40625,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40626,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40627,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40628,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40629,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40630,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40631,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40632,2017.0,Hotline,Female,24--26,US,0.0,Threats,Friend/Acquaintance,Sexual,
40633,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40634,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40635,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40636,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40637,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40638,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40639,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40640,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40641,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40642,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40643,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40644,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40645,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40646,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40647,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40648,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40649,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40650,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40651,2017.0,Hotline,Female,24--26,US,0.0,Physical,,Sexual,
40652,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40653,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40654,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40655,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40656,2017.0,Hotline,Female,24--26,US,0.0,Financial,,Sexual,
40657,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40658,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40659,2017.0,Hotline,Female,24--26,US,0.0,Other,,Sexual,
40660,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40661,2017.0,Hotline,Female,24--26,US,0.0,Threats,,Sexual,
40662,2017.0,Hotline,Female,27--29,,0.0,Financial,Intimate Partner,Sexual,
40663,2017.0,Hotline,Female,27--29,,0.0,Threats,Intimate Partner,Sexual,
40664,2017.0,Hotline,Female,27--29,,0.0,Other,,Sexual,
40665,2017.0,Hotline,Female,27--29,,0.0,Threats,,Sexual,
40666,2017.0,Hotline,Female,27--29,,0.0,Financial,,Sexual,
40667,2017.0,Hotline,Female,27--29,,0.0,Threats,Other,Sexual,
40668,2017.0,Hotline,Female,27--29,,0.0,Threats,Family/Relative,Sexual,
40669,2017.0,Hotline,Female,27--29,,0.0,Threats,Intimate Partner,Sexual,
40670,2017.0,Hotline,Female,27--29,,0.0,Threats,Family/Relative,Sexual,
40671,2017.0,Hotline,Female,27--29,,0.0,Threats,Intimate Partner,Sexual,
40672,2017.0,Hotline,Female,27--29,,0.0,Financial,,Sexual,
40673,2017.0,Hotline,Female,27--29,,0.0,Financial,Intimate Partner,Sexual,
40674,2017.0,Hotline,Female,27--29,,0.0,Financial,,Sexual,
40675,2017.0,Hotline,Female,27--29,,0.0,Financial,Other,Sexual,
40676,2017.0,Hotline,Female,27--29,,0.0,Other,Intimate Partner,Sexual,
40677,2017.0,Hotline,Female,27--29,,0.0,Financial,Other,Sexual,
40678,2017.0,Hotline,Female,27--29,,0.0,Threats,Intimate Partner,Sexual,
40679,2017.0,Hotline,Female,27--29,,0.0,Threats,Intimate Partner,Sexual,
40680,2017.0,Hotline,Female,27--29,,0.0,Other,,Sexual,
40681,2017.0,Hotline,Female,27--29,,0.0,Financial,Other,Sexual,
40682,2017.0,Hotline,Female,27--29,,0.0,Other,,Sexual,
40683,2017.0,Hotline,Female,27--29,,0.0,Physical,Friend/Acquaintance,Sexual,
40684,2017.0,Hotline,Female,27--29,,0.0,Physical,,Sexual,
