,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
20224,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20225,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20226,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Friend/Acquaintance,Labor,Manufacturing
20227,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20228,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20229,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20230,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Family/Relative,Labor,Manufacturing
20231,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Manufacturing
20232,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20233,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20234,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20235,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20236,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20237,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20238,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20239,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20240,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20241,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20242,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20243,2016.0,Case Management,Female,24--26,UA,1.0,Financial,Other,Labor,Agriculture
20296,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20297,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20298,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20299,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20300,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20301,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20302,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20303,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20304,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20305,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20306,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20307,2016.0,Case Management,Female,27--29,UA,1.0,Financial,Other,Labor,Manufacturing
20450,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20451,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20452,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20453,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20454,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20455,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20456,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20457,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20458,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20459,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20460,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20461,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20462,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20463,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20464,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20465,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20466,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
20467,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20468,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20469,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20470,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20471,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20472,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20473,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20474,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20475,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20476,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20477,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20478,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20479,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20480,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20481,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
20482,2016.0,Case Management,Female,30--38,UA,1.0,Financial,Other,Labor,Agriculture
29032,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29033,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29034,2016.0,Case Management,Male,21--23,UA,1.0,Threats,Other,Labor,Construction
29035,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29036,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29037,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29038,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29039,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29040,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29041,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29042,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29043,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29044,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29045,2016.0,Case Management,Male,21--23,UA,1.0,Financial,Other,Labor,Construction
29069,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29070,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29071,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Other,Labor,Aquafarming
29072,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29073,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29074,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29075,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29076,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29077,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Other,Labor,Aquafarming
29078,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29079,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Other,Labor,Aquafarming
29080,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29081,2016.0,Case Management,Male,24--26,KH,1.0,Financial,Other,Labor,Aquafarming
29102,2016.0,Case Management,Male,24--26,UA,1.0,Threats,Friend/Acquaintance,Labor,Construction
29103,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29104,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29105,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29106,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29107,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29108,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29109,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29110,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29111,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29112,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29113,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29114,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29115,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29116,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29117,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29118,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29119,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29120,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29121,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29122,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29123,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29124,2016.0,Case Management,Male,24--26,UA,1.0,Financial,Other,Labor,Construction
29190,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29191,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29192,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29193,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29194,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29195,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29196,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29197,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29198,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29199,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29200,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29201,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29202,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29203,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29204,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29205,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29206,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29207,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29208,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29209,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29210,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29211,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29212,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29213,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29214,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29215,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29216,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29217,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29218,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29219,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29220,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29221,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29222,2016.0,Case Management,Male,27--29,UA,1.0,Financial,Other,Labor,Construction
29252,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29253,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Other,Labor,Construction
29254,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Other,Labor,Construction
29255,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29256,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29257,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29258,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29259,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29260,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29261,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29262,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29263,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29264,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29265,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Other,Labor,Construction
29266,2016.0,Case Management,Male,30--38,BY,1.0,Financial,Friend/Acquaintance,Labor,Construction
29305,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29306,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29307,2016.0,Case Management,Male,30--38,KH,1.0,Threats,Other,Labor,Aquafarming
29308,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29309,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29310,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29311,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29312,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29313,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29314,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29315,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29316,2016.0,Case Management,Male,30--38,KH,1.0,Threats,Other,Labor,Aquafarming
29317,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29318,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Other,Labor,Aquafarming
29319,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29320,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29321,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29322,2016.0,Case Management,Male,30--38,KH,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29465,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29466,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29467,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29468,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29469,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29470,2016.0,Case Management,Male,30--38,MM,1.0,Threats,Other,Labor,Aquafarming
29471,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29472,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29473,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29474,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29475,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Family/Relative,Labor,Aquafarming
29476,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Friend/Acquaintance,Labor,Aquafarming
29477,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29478,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29479,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29480,2016.0,Case Management,Male,30--38,MM,1.0,Financial,Other,Labor,Aquafarming
29511,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29512,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29513,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29514,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29515,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29516,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29517,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29518,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29519,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Manufacturing
29520,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29521,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29522,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29523,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29524,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29525,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29526,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29527,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29528,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29529,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29530,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29531,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29532,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29533,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29534,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29535,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29536,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29537,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29538,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29539,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29540,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29541,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29542,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29543,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29544,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29545,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29546,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29547,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29548,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29549,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29550,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29551,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29552,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29553,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29554,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29555,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29556,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Manufacturing
29557,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29558,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29559,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29560,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29561,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29562,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29563,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29564,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29565,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29566,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29567,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29568,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29569,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29570,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29571,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29572,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29573,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29574,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29575,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29576,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29577,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29578,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29579,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29580,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29581,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29582,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29583,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29585,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29586,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29587,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29588,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29589,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29590,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29591,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29592,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29593,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29594,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29595,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29596,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29597,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29598,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29599,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29600,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29601,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29602,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29603,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29604,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29605,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29606,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29607,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29608,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29609,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29610,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29611,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29612,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29613,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29614,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29615,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29616,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29617,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29618,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29619,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29620,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29622,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Other,Labor,Construction
29623,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
29624,2016.0,Case Management,Male,30--38,UA,1.0,Financial,Friend/Acquaintance,Labor,Construction
