yearOfRegistration,Datasource,gender,citizenship,isForcedLabour,ControlCategory,RecruiterCategory,ExploitType,Labor_Type,ageCategories
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,2,2,2,4,9
2015,1,0,4,1,1,3,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,3,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,3,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,2,2,2,4,9
2015,1,0,4,1,1,3,2,4,9
2015,0,1,37,0,5,5,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,2,3,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,2,1,12,3
2015,0,1,37,0,2,2,1,12,3
2015,0,1,37,0,1,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,1,2,1,12,3
2015,0,1,37,0,1,4,1,12,3
2015,0,1,37,0,1,3,1,12,3
2015,0,1,37,0,1,2,1,12,3
2015,0,1,37,0,1,2,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,3,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,5,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,3,1,12,3
2015,0,1,37,0,5,4,1,12,3
2015,0,1,37,0,1,4,1,12,3
2015,0,1,37,0,1,4,1,12,3
2015,0,1,37,0,1,4,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,1,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,2,2,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,1,2,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,2,1,12,3
2015,0,1,37,0,1,5,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,4,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,1,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,4,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,5,5,1,12,3
2015,0,1,37,0,5,5,1,12,3
2015,0,1,37,0,5,5,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,4,1,12,3
2015,0,1,37,0,2,5,1,12,3
2015,0,1,37,0,2,2,1,12,3
2015,0,1,37,0,1,4,1,12,3
2015,0,1,37,0,2,4,1,12,3
2015,0,1,37,0,2,4,1,12,3
2015,0,1,37,0,1,5,1,12,3
2015,0,1,37,0,5,4,1,12,3
2015,0,1,37,0,5,4,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,3,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,1,1,1,12,3
2015,0,1,37,0,4,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,5,1,1,12,3
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,1,2,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,1,2,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,1,4,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,5,2,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,1,2,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,1,3,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,5,4,1,12,4
2015,0,1,37,0,3,2,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,2,3,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,3,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,4,5,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,1,3,1,12,4
2015,0,1,37,0,1,2,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,2,4,1,12,4
2015,0,1,37,0,1,5,1,12,4
2015,0,1,37,0,2,5,1,12,4
2015,0,1,37,0,2,4,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,1,2,1,12,4
2015,0,1,37,0,5,5,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,3,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,3,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,2,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,4,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,1,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,5,1,1,12,4
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,5,2,1,12,5
2015,0,1,37,0,1,3,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,5,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,1,3,1,12,5
2015,0,1,37,0,1,5,1,12,5
2015,0,1,37,0,2,4,1,12,5
2015,0,1,37,0,1,3,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,1,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,3,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,4,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,1,4,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,1,5,1,12,5
2015,0,1,37,0,1,5,1,12,5
2015,0,1,37,0,2,5,1,12,5
2015,0,1,37,0,2,3,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,2,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,2,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,2,1,1,12,5
2015,0,1,37,0,1,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,3,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,1,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,1,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,4,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,1,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,5,1,1,12,5
2015,0,1,37,0,1,1,1,12,5
2015,0,1,37,0,2,1,1,12,5
2015,0,1,37,0,4,1,1,12,5
2015,0,1,37,0,2,1,1,12,5
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,4,1,1,12,6
2015,0,1,37,0,2,1,1,12,6
2015,0,1,37,0,4,1,1,12,6
2015,0,1,37,0,2,1,1,12,6
2015,0,1,37,0,4,1,1,12,6
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,4,1,1,12,6
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,4,1,1,12,6
2015,0,1,37,0,5,1,1,12,6
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,2,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,1,5,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,1,5,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,1,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,4,5,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,1,5,1,12,7
2015,0,1,37,0,1,2,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,1,5,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,2,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,2,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,1,1,12,7
2015,0,1,37,0,4,5,1,12,7
2015,0,1,37,0,1,4,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,2,4,1,12,7
2015,0,1,37,0,2,5,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,2,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,2,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,2,2,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,1,1,1,12,7
2015,0,1,37,0,2,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,5,1,1,12,7
2015,0,1,37,0,4,4,1,12,2
2015,0,1,37,0,5,5,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,1,5,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,1,4,1,12,2
2015,0,1,37,0,3,3,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,4,2,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,1,3,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,5,5,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,1,5,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,4,3,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,3,1,12,2
2015,0,1,37,0,4,3,1,12,2
2015,0,1,37,0,2,3,1,12,2
2015,0,1,37,0,4,2,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,2,2,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,2,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,1,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,1,1,1,12,2
2015,0,1,37,0,3,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,1,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,2,2,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,2,3,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,5,2,1,12,2
2015,0,1,37,0,5,4,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,3,1,1,12,2
2015,0,1,37,0,1,4,1,12,2
2015,0,1,37,0,5,2,1,12,2
2015,0,1,37,0,1,5,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,4,1,12,2
2015,0,1,37,0,5,2,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,5,5,1,12,2
2015,0,1,37,0,3,1,1,12,2
2015,0,1,37,0,3,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,4,1,12,2
2015,0,1,37,0,4,2,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,4,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,4,1,12,2
2015,0,1,37,0,4,4,1,12,2
2015,0,1,37,0,4,4,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,1,5,1,12,2
2015,0,1,37,0,5,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,4,2,1,12,2
2015,0,1,37,0,1,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,2,5,1,12,2
2015,0,1,37,0,2,4,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,4,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,3,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,2,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,4,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2015,0,1,37,0,5,1,1,12,2
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,3,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,3,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,4,2,8,5
2016,1,1,4,1,1,2,2,8,5
2016,1,1,4,1,1,2,2,1,5
